# accel_bits: 16
# accel_range_g: 16
# accel_source: IIS3DWBG1
# axis_orientation: x=primary_balance_axis,y=secondary,z=fore_aft
# optical_reference: 0_deg_top_dead_center_viewed_from_spinner_side
# rotation_direction: CW_viewed_from_spinner_side
# rpm_mean: 2300.000
# sample_name: rough_harmonics
# target_revolutions: 120
# tick_rate_hz: 1000000
# vibsense_csv_version: 2
tick,rev_offset,phase_deg,ax,ay,az,source,range_g,bits
1003487,38,168.126898414,-133,-118,-125,2,16,16
1003637,38,170.196872539,-145,-155,-157,2,16,16
1003787,38,172.266846664,-189,-160,-133,2,16,16
1003937,38,174.336820790,-166,-152,-159,2,16,16
1004087,38,176.406794915,-160,-186,-133,2,16,16
1004237,38,178.476769040,-193,-179,-144,2,16,16
1004387,38,180.546743166,-220,-161,-161,2,16,16
1004537,38,182.616717291,-202,-196,-158,2,16,16
1004687,38,184.686691416,-256,-149,-140,2,16,16
1004837,38,186.756665542,-252,-170,-143,2,16,16
1004987,38,188.826639667,-243,-157,-179,2,16,16
1005137,38,190.896613792,-243,-188,-150,2,16,16
1005287,38,192.966587918,-249,-198,-124,2,16,16
1005437,38,195.036562043,-287,-175,-143,2,16,16
1005587,38,197.106536168,-246,-210,-159,2,16,16
1005737,38,199.176510294,-246,-179,-177,2,16,16
1005887,38,201.246484419,-261,-153,-143,2,16,16
1006037,38,203.316458544,-210,-167,-136,2,16,16
1006187,38,205.386432670,-235,-165,-130,2,16,16
1006337,38,207.456406795,-223,-145,-123,2,16,16
1006487,38,209.526380920,-198,-124,-109,2,16,16
1006637,38,211.596355046,-189,-157,-123,2,16,16
1006787,38,213.666329171,-175,-78,-120,2,16,16
1006937,38,215.736303296,-178,-102,-89,2,16,16
1007087,38,217.806277422,-148,-101,-83,2,16,16
1007237,38,219.876251547,-138,-89,-56,2,16,16
1007387,38,221.946225672,-144,-65,-91,2,16,16
1007537,38,224.016199798,-138,-60,-60,2,16,16
1007687,38,226.086173923,-56,-78,-58,2,16,16
1007837,38,228.156148048,-105,-75,-32,2,16,16
1007987,38,230.226122173,-89,-58,-51,2,16,16
1008137,38,232.296096299,-52,-43,-79,2,16,16
1008287,38,234.366070424,-52,-25,-46,2,16,16
1008437,38,236.436044549,-82,-31,-26,2,16,16
1008587,38,238.506018675,-34,-7,-38,2,16,16
1008737,38,240.575992800,-28,-17,-52,2,16,16
1008887,38,242.645966925,-39,-28,-38,2,16,16
1009037,38,244.715941051,-46,-24,-9,2,16,16
1009187,38,246.785915176,-38,-33,-7,2,16,16
1009337,38,248.855889301,-56,-37,-20,2,16,16
1009487,38,250.925863427,-62,-33,5,2,16,16
1009637,38,252.995837552,-35,-42,11,2,16,16
1009787,38,255.065811677,-11,-33,11,2,16,16
1009937,38,257.135785803,-25,-28,-27,2,16,16
1010087,38,259.205759928,-37,-2,-30,2,16,16
1010237,38,261.275734053,-30,-22,-30,2,16,16
1010387,38,263.345708179,-34,13,-23,2,16,16
1010537,38,265.415682304,-22,20,1,2,16,16
1010687,38,267.485656429,-17,-12,22,2,16,16
1010837,38,269.555630555,-49,-37,7,2,16,16
1010987,38,271.625604680,-31,2,-6,2,16,16
1011137,38,273.695578805,22,3,64,2,16,16
1011287,38,275.765552931,-7,5,49,2,16,16
1011437,38,277.835527056,-9,21,12,2,16,16
1011587,38,279.905501181,66,16,35,2,16,16
1011737,38,281.975475307,65,38,51,2,16,16
1011887,38,284.045449432,96,62,35,2,16,16
1012037,38,286.115423557,134,88,70,2,16,16
1012187,38,288.185397683,119,71,48,2,16,16
1012337,38,290.255371808,166,88,111,2,16,16
1012487,38,292.325345933,194,129,88,2,16,16
1012637,38,294.395320059,210,105,120,2,16,16
1012787,38,296.465294184,238,111,106,2,16,16
1012937,38,298.535268309,259,147,70,2,16,16
1013087,38,300.605242434,296,143,148,2,16,16
1013237,38,302.675216560,293,153,112,2,16,16
1013387,38,304.745190685,320,138,131,2,16,16
1013537,38,306.815164810,315,174,157,2,16,16
1013687,38,308.885138936,346,198,135,2,16,16
1013837,38,310.955113061,364,207,142,2,16,16
1013987,38,313.025087186,331,187,121,2,16,16
1014137,38,315.095061312,333,168,138,2,16,16
1014287,38,317.165035437,305,171,148,2,16,16
1014437,38,319.235009562,336,147,132,2,16,16
1014587,38,321.304983688,277,141,98,2,16,16
1014737,38,323.374957813,252,94,112,2,16,16
1014887,38,325.444931938,244,110,92,2,16,16
1015037,38,327.514906064,155,65,102,2,16,16
1015187,38,329.584880189,107,17,64,2,16,16
1015337,38,331.654854314,38,11,25,2,16,16
1015487,38,333.724828440,-33,-9,44,2,16,16
1015637,38,335.794802565,-48,-66,18,2,16,16
1015787,38,337.864776690,-143,-104,-36,2,16,16
1015937,38,339.934750816,-220,-150,-60,2,16,16
1016087,38,342.004724941,-289,-186,-70,2,16,16
1016237,38,344.074699066,-386,-230,-81,2,16,16
1016387,38,346.144673192,-447,-284,-114,2,16,16
1016537,38,348.214647317,-519,-317,-139,2,16,16
1016687,38,350.284621442,-585,-375,-188,2,16,16
1016837,38,352.354595568,-679,-429,-218,2,16,16
1016987,38,354.424569693,-755,-482,-212,2,16,16
1017137,38,356.494543818,-810,-483,-222,2,16,16
1017287,38,358.564517944,-858,-544,-282,2,16,16
1017437,39,0.634492069,-906,-577,-291,2,16,16
1017587,39,2.704466194,-978,-583,-294,2,16,16
1017737,39,4.774440319,-1021,-588,-299,2,16,16
1017887,39,6.844414445,-1067,-614,-294,2,16,16
1018037,39,8.914388570,-1072,-637,-318,2,16,16
1018187,39,10.984362695,-1071,-632,-320,2,16,16
1018337,39,13.054336821,-1069,-693,-330,2,16,16
1018487,39,15.124310946,-1091,-666,-337,2,16,16
1018637,39,17.194285071,-1087,-627,-320,2,16,16
1018787,39,19.264259197,-1046,-641,-340,2,16,16
1018937,39,21.334233322,-967,-606,-321,2,16,16
1019087,39,23.404207447,-940,-603,-303,2,16,16
1019237,39,25.474181573,-903,-592,-288,2,16,16
1019387,39,27.544155698,-804,-533,-281,2,16,16
1019537,39,29.614129823,-770,-519,-283,2,16,16
1019687,39,31.684103949,-707,-478,-252,2,16,16
1019837,39,33.754078074,-620,-412,-203,2,16,16
1019987,39,35.824052199,-541,-389,-197,2,16,16
1020137,39,37.894026325,-460,-367,-198,2,16,16
1020287,39,39.964000450,-354,-280,-166,2,16,16
1020437,39,42.033974575,-283,-223,-152,2,16,16
1020587,39,44.103948701,-192,-229,-107,2,16,16
1020737,39,46.173922826,-99,-140,-90,2,16,16
1020887,39,48.243896951,-2,-121,-88,2,16,16
1021037,39,50.313871077,36,-79,-36,2,16,16
1021187,39,52.383845202,125,18,1,2,16,16
1021337,39,54.453819327,208,26,-16,2,16,16
1021487,39,56.523793453,272,69,-6,2,16,16
1021637,39,58.593767578,343,80,12,2,16,16
1021787,39,60.663741703,385,97,46,2,16,16
1021937,39,62.733715829,435,147,72,2,16,16
1022087,39,64.803689954,471,158,79,2,16,16
1022237,39,66.873664079,532,179,63,2,16,16
1022387,39,68.943638205,582,212,109,2,16,16
1022537,39,71.013612330,557,203,89,2,16,16
1022687,39,73.083586455,613,202,68,2,16,16
1022837,39,75.153560580,614,256,70,2,16,16
1022987,39,77.223534706,556,209,88,2,16,16
1023137,39,79.293508831,586,222,100,2,16,16
1023287,39,81.363482956,575,194,80,2,16,16
1023437,39,83.433457082,509,222,70,2,16,16
1023587,39,85.503431207,530,161,81,2,16,16
1023737,39,87.573405332,491,174,57,2,16,16
1023887,39,89.643379458,467,144,31,2,16,16
1024037,39,91.713353583,456,128,49,2,16,16
1024187,39,93.783327708,396,89,35,2,16,16
1024337,39,95.853301834,363,91,12,2,16,16
1024487,39,97.923275959,296,58,-24,2,16,16
1024637,39,99.993250084,294,59,-46,2,16,16
1024787,39,102.063224210,256,13,2,2,16,16
1024937,39,104.133198335,221,-13,-50,2,16,16
1025087,39,106.203172460,230,-16,-47,2,16,16
1025237,39,108.273146586,138,-10,-63,2,16,16
1025387,39,110.343120711,125,-47,-102,2,16,16
1025537,39,112.413094836,79,-73,-113,2,16,16
1025687,39,114.483068962,69,-85,-120,2,16,16
1025837,39,116.553043087,77,-97,-126,2,16,16
1025987,39,118.623017212,12,-63,-78,2,16,16
1026137,39,120.692991338,-18,-89,-112,2,16,16
1026287,39,122.762965463,10,-101,-104,2,16,16
1026437,39,124.832939588,-32,-129,-131,2,16,16
1026587,39,126.902913714,-34,-126,-130,2,16,16
1026737,39,128.972887839,-30,-103,-126,2,16,16
1026887,39,131.042861964,-45,-140,-128,2,16,16
1027037,39,133.112836090,-40,-106,-110,2,16,16
1027187,39,135.182810215,-31,-124,-89,2,16,16
1027337,39,137.252784340,-21,-113,-135,2,16,16
1027487,39,139.322758466,-64,-103,-155,2,16,16
1027637,39,141.392732591,-5,-117,-144,2,16,16
1027787,39,143.462706716,-43,-128,-131,2,16,16
1027937,39,145.532680841,-59,-76,-139,2,16,16
1028087,39,147.602654967,-65,-80,-135,2,16,16
1028237,39,149.672629092,-41,-163,-131,2,16,16
1028387,39,151.742603217,-23,-114,-117,2,16,16
1028537,39,153.812577343,-69,-120,-133,2,16,16
1028687,39,155.882551468,-88,-92,-101,2,16,16
1028837,39,157.952525593,-50,-137,-140,2,16,16
1028987,39,160.022499719,-105,-108,-132,2,16,16
1029137,39,162.092473844,-87,-109,-99,2,16,16
1029287,39,164.162447969,-96,-119,-119,2,16,16
1029437,39,166.232422095,-123,-128,-133,2,16,16
1029587,39,168.302396220,-161,-143,-129,2,16,16
1029737,39,170.372370345,-138,-111,-135,2,16,16
1029887,39,172.442344471,-157,-144,-117,2,16,16
1030037,39,174.512318596,-183,-147,-137,2,16,16
1030187,39,176.582292721,-180,-181,-137,2,16,16
1030337,39,178.652266847,-220,-159,-156,2,16,16
1030487,39,180.722240972,-254,-157,-181,2,16,16
1030637,39,182.792215097,-280,-182,-122,2,16,16
1030787,39,184.862189223,-246,-199,-135,2,16,16
1030937,39,186.932163348,-271,-174,-180,2,16,16
1031087,39,189.002137473,-257,-192,-136,2,16,16
1031237,39,191.072111599,-270,-198,-147,2,16,16
1031387,39,193.142085724,-278,-213,-117,2,16,16
1031537,39,195.212059849,-294,-186,-159,2,16,16
1031687,39,197.282033975,-282,-199,-166,2,16,16
1031837,39,199.352008100,-264,-162,-144,2,16,16
1031987,39,201.421982225,-296,-178,-119,2,16,16
1032137,39,203.491956351,-248,-186,-111,2,16,16
1032287,39,205.561930476,-268,-171,-169,2,16,16
1032437,39,207.631904601,-244,-174,-96,2,16,16
1032587,39,209.701878727,-258,-162,-113,2,16,16
1032737,39,211.771852852,-218,-134,-139,2,16,16
1032887,39,213.841826977,-223,-139,-89,2,16,16
1033037,39,215.911801102,-209,-131,-118,2,16,16
1033187,39,217.981775228,-190,-110,-95,2,16,16
1033337,39,220.051749353,-151,-88,-79,2,16,16
1033487,39,222.121723478,-157,-104,-58,2,16,16
1033637,39,224.191697604,-153,-101,-61,2,16,16
1033787,39,226.261671729,-167,-105,-69,2,16,16
1033937,39,228.331645854,-135,-75,-66,2,16,16
1034087,39,230.401619980,-149,-67,-58,2,16,16
1034237,39,232.471594105,-112,-69,-64,2,16,16
1034387,39,234.541568230,-119,-82,-34,2,16,16
1034537,39,236.611542356,-107,-69,-26,2,16,16
1034687,39,238.681516481,-118,-35,-22,2,16,16
1034837,39,240.751490606,-102,-83,-32,2,16,16
1034987,39,242.821464732,-96,-32,-40,2,16,16
1035137,39,244.891438857,-71,-41,-12,2,16,16
1035287,39,246.961412982,-93,-65,-32,2,16,16
1035437,39,249.031387108,-92,-40,-53,2,16,16
1035587,39,251.101361233,-125,-14,-8,2,16,16
1035737,39,253.171335358,-94,-29,-15,2,16,16
1035887,39,255.241309484,-123,-41,-19,2,16,16
1036037,39,257.311283609,-133,-74,-24,2,16,16
1036187,39,259.381257734,-124,-20,-16,2,16,16
1036337,39,261.451231860,-113,-51,-25,2,16,16
1036487,39,263.521205985,-124,-100,16,2,16,16
1036637,39,265.591180110,-125,-39,-26,2,16,16
1036787,39,267.661154236,-100,-44,-10,2,16,16
1036937,39,269.731128361,-119,-46,-29,2,16,16
1037087,39,271.801102486,-101,-47,18,2,16,16
1037237,39,273.871076612,-94,-34,-3,2,16,16
1037387,39,275.941050737,-71,-48,10,2,16,16
1037537,39,278.011024862,-52,-19,28,2,16,16
1037687,39,280.080998988,-52,-21,17,2,16,16
1037837,39,282.150973113,1,20,58,2,16,16
1037987,39,284.220947238,-46,-21,37,2,16,16
1038137,39,286.290921363,35,47,33,2,16,16
1038287,39,288.360895489,76,63,59,2,16,16
1038437,39,290.430869614,108,86,53,2,16,16
1038587,39,292.500843739,114,76,86,2,16,16
1038737,39,294.570817865,141,119,86,2,16,16
1038887,39,296.640791990,148,120,108,2,16,16
1039037,39,298.710766115,172,97,92,2,16,16
1039187,39,300.780740241,182,122,89,2,16,16
1039337,39,302.850714366,209,99,110,2,16,16
1039487,39,304.920688491,205,101,128,2,16,16
1039637,39,306.990662617,209,146,113,2,16,16
1039787,39,309.060636742,273,148,127,2,16,16
1039937,39,311.130610867,263,127,112,2,16,16
1040087,39,313.200584993,277,118,112,2,16,16
1040237,39,315.270559118,241,117,98,2,16,16
1040387,39,317.340533243,208,131,136,2,16,16
1040537,39,319.410507369,217,117,146,2,16,16
1040687,39,321.480481494,205,97,113,2,16,16
1040837,39,323.550455619,115,62,83,2,16,16
1040987,39,325.620429745,104,68,64,2,16,16
1041137,39,327.690403870,66,49,68,2,16,16
1041287,39,329.760377995,52,-28,37,2,16,16
1041437,39,331.830352121,-40,-31,20,2,16,16
1041587,39,333.900326246,-129,-70,6,2,16,16
1041737,39,335.970300371,-195,-121,-8,2,16,16
1041887,39,338.040274497,-264,-153,-41,2,16,16
1042037,39,340.110248622,-335,-206,-56,2,16,16
1042187,39,342.180222747,-382,-250,-99,2,16,16
1042337,39,344.250196873,-474,-287,-99,2,16,16
1042487,39,346.320170998,-546,-338,-133,2,16,16
1042637,39,348.390145123,-652,-384,-161,2,16,16
1042787,39,350.460119249,-661,-432,-191,2,16,16
1042937,39,352.530093374,-784,-464,-189,2,16,16
1043087,39,354.600067499,-868,-497,-222,2,16,16
1043237,39,356.670041624,-913,-557,-250,2,16,16
1043387,39,358.740015750,-953,-556,-264,2,16,16
1043537,40,0.809989875,-1024,-625,-306,2,16,16
1043687,40,2.879964000,-1064,-596,-303,2,16,16
1043837,40,4.949938126,-1060,-669,-283,2,16,16
1043987,40,7.019912251,-1145,-714,-332,2,16,16
1044137,40,9.089886376,-1135,-696,-326,2,16,16
1044287,40,11.159860502,-1205,-703,-338,2,16,16
1044437,40,13.229834627,-1157,-691,-333,2,16,16
1044587,40,15.299808752,-1163,-681,-333,2,16,16
1044737,40,17.369782878,-1120,-656,-353,2,16,16
1044887,40,19.439757003,-1106,-672,-328,2,16,16
1045037,40,21.509731128,-1085,-661,-321,2,16,16
1045187,40,23.579705254,-1026,-591,-299,2,16,16
1045337,40,25.649679379,-972,-585,-315,2,16,16
1045487,40,27.719653504,-917,-570,-259,2,16,16
1045637,40,29.789627630,-858,-527,-278,2,16,16
1045787,40,31.859601755,-792,-501,-243,2,16,16
1045937,40,33.929575880,-705,-437,-227,2,16,16
1046087,40,35.999550006,-615,-401,-232,2,16,16
1046237,40,38.069524131,-538,-377,-183,2,16,16
1046387,40,40.139498256,-422,-335,-142,2,16,16
1046537,40,42.209472382,-369,-252,-145,2,16,16
1046687,40,44.279446507,-288,-217,-80,2,16,16
1046837,40,46.349420632,-189,-177,-122,2,16,16
1046987,40,48.419394758,-98,-141,-72,2,16,16
1047137,40,50.489368883,-1,-83,-16,2,16,16
1047287,40,52.559343008,97,-27,-14,2,16,16
1047437,40,54.629317134,158,-26,-2,2,16,16
1047587,40,56.699291259,247,87,18,2,16,16
1047737,40,58.769265384,294,60,45,2,16,16
1047887,40,60.839239510,355,140,55,2,16,16
1048037,40,62.909213635,424,136,49,2,16,16
1048187,40,64.979187760,447,184,89,2,16,16
1048337,40,67.049161885,489,170,85,2,16,16
1048487,40,69.119136011,501,169,74,2,16,16
1048637,40,71.189110136,511,195,120,2,16,16
1048787,40,73.259084261,535,200,114,2,16,16
1048937,40,75.329058387,578,212,109,2,16,16
1049087,40,77.399032512,552,229,116,2,16,16
1049237,40,79.469006637,498,187,69,2,16,16
1049387,40,81.538980763,505,209,67,2,16,16
1049537,40,83.608954888,519,205,110,2,16,16
1049687,40,85.678929013,475,179,73,2,16,16
1049837,40,87.748903139,474,150,53,2,16,16
1049987,40,89.818877264,437,167,35,2,16,16
1050137,40,91.888851389,391,148,24,2,16,16
1050287,40,93.958825515,396,125,23,2,16,16
1050437,40,96.028799640,324,93,4,2,16,16
1050587,40,98.098773765,331,98,-3,2,16,16
1050737,40,100.168747891,265,26,12,2,16,16
1050887,40,102.238722016,233,43,-28,2,16,16
1051037,40,104.308696141,193,40,-27,2,16,16
1051187,40,106.378670267,137,18,-34,2,16,16
1051337,40,108.448644392,120,-46,-27,2,16,16
1051487,40,110.518618517,105,-22,-77,2,16,16
1051637,40,112.588592643,55,-14,-48,2,16,16
1051787,40,114.658566768,69,-68,-84,2,16,16
1051937,40,116.728540893,33,-99,-76,2,16,16
1052087,40,118.798515019,17,-94,-90,2,16,16
1052237,40,120.868489144,0,-72,-90,2,16,16
1052387,40,122.938463269,-54,-64,-106,2,16,16
1052537,40,125.008437395,-11,-113,-70,2,16,16
1052687,40,127.078411520,-8,-75,-88,2,16,16
1052837,40,129.148385645,11,-105,-76,2,16,16
1052987,40,131.218359771,-14,-115,-98,2,16,16
1053137,40,133.288333896,-29,-97,-95,2,16,16
1053287,40,135.358308021,-24,-93,-51,2,16,16
1053437,40,137.428282146,-34,-93,-107,2,16,16
1053587,40,139.498256272,-27,-60,-94,2,16,16
1053737,40,141.568230397,-53,-44,-80,2,16,16
1053887,40,143.638204522,-19,-81,-60,2,16,16
1054037,40,145.708178648,7,-80,-97,2,16,16
1054187,40,147.778152773,-14,-105,-71,2,16,16
1054337,40,149.848126898,-38,-59,-60,2,16,16
1054487,40,151.918101024,-30,-81,-101,2,16,16
1054637,40,153.988075149,-5,-76,-77,2,16,16
1054787,40,156.058049274,-6,-56,-73,2,16,16
1054937,40,158.128023400,-60,-96,-108,2,16,16
1055087,40,160.197997525,-59,-78,-101,2,16,16
1055237,40,162.267971650,-55,-112,-50,2,16,16
1055387,40,164.337945776,-51,-76,-96,2,16,16
1055537,40,166.407919901,-70,-72,-77,2,16,16
1055687,40,168.477894026,-80,-94,-86,2,16,16
1055837,40,170.547868152,-80,-99,-89,2,16,16
1055987,40,172.617842277,-98,-118,-85,2,16,16
1056137,40,174.687816402,-147,-124,-87,2,16,16
1056287,40,176.757790528,-128,-69,-63,2,16,16
1056437,40,178.827764653,-157,-140,-112,2,16,16
1056587,40,180.897738778,-168,-125,-96,2,16,16
1056737,40,182.967712904,-170,-140,-98,2,16,16
1056887,40,185.037687029,-183,-158,-104,2,16,16
1057037,40,187.107661154,-191,-116,-112,2,16,16
1057187,40,189.177635280,-178,-147,-109,2,16,16
1057337,40,191.247609405,-162,-104,-94,2,16,16
1057487,40,193.317583530,-206,-114,-101,2,16,16
1057637,40,195.387557656,-193,-97,-96,2,16,16
1057787,40,197.457531781,-213,-119,-71,2,16,16
1057937,40,199.527505906,-218,-118,-72,2,16,16
1058087,40,201.597480032,-213,-122,-69,2,16,16
1058237,40,203.667454157,-207,-94,-78,2,16,16
1058387,40,205.737428282,-173,-108,-64,2,16,16
1058537,40,207.807402407,-164,-59,-74,2,16,16
1058687,40,209.877376533,-125,-97,-46,2,16,16
1058837,40,211.947350658,-128,-59,-10,2,16,16
1058987,40,214.017324783,-113,-61,-49,2,16,16
1059137,40,216.087298909,-113,-55,-44,2,16,16
1059287,40,218.157273034,-99,-46,-19,2,16,16
1059437,40,220.227247159,-59,-12,-12,2,16,16
1059587,40,222.297221285,-55,-6,3,2,16,16
1059737,40,224.367195410,-34,-11,3,2,16,16
1059887,40,226.437169535,-19,-3,-1,2,16,16
1060037,40,228.507143661,-39,-7,31,2,16,16
1060187,40,230.577117786,-13,1,29,2,16,16
1060337,40,232.647091911,30,19,17,2,16,16
1060487,40,234.717066037,22,16,17,2,16,16
1060637,40,236.787040162,50,4,60,2,16,16
1060787,40,238.857014287,20,30,59,2,16,16
1060937,40,240.926988413,35,69,5,2,16,16
1061087,40,242.996962538,55,55,71,2,16,16
1061237,40,245.066936663,84,42,17,2,16,16
1061387,40,247.136910789,41,64,48,2,16,16
1061537,40,249.206884914,17,36,30,2,16,16
1061687,40,251.276859039,27,52,34,2,16,16
1061837,40,253.346833165,13,37,34,2,16,16
1061987,40,255.416807290,16,19,64,2,16,16
1062137,40,257.486781415,25,44,56,2,16,16
1062287,40,259.556755541,14,54,55,2,16,16
1062437,40,261.626729666,32,72,65,2,16,16
1062587,40,263.696703791,-2,43,80,2,16,16
1062737,40,265.766677917,34,65,76,2,16,16
1062887,40,267.836652042,23,47,76,2,16,16
1063037,40,269.906626167,39,75,95,2,16,16
1063187,40,271.976600292,82,58,93,2,16,16
1063337,40,274.046574418,59,95,87,2,16,16
1063487,40,276.116548543,85,72,137,2,16,16
1063637,40,278.186522668,112,101,119,2,16,16
1063787,40,280.256496794,138,93,140,2,16,16
1063937,40,282.326470919,158,98,92,2,16,16
1064087,40,284.396445044,157,109,118,2,16,16
1064237,40,286.466419170,177,120,124,2,16,16
1064387,40,288.536393295,233,183,146,2,16,16
1064537,40,290.606367420,265,156,151,2,16,16
1064687,40,292.676341546,248,186,187,2,16,16
1064837,40,294.746315671,312,217,184,2,16,16
1064987,40,296.816289796,320,186,194,2,16,16
1065137,40,298.886263922,355,223,190,2,16,16
1065287,40,300.956238047,353,234,216,2,16,16
1065437,40,303.026212172,404,241,191,2,16,16
1065587,40,305.096186298,421,252,198,2,16,16
1065737,40,307.166160423,379,267,211,2,16,16
1065887,40,309.236134548,450,280,206,2,16,16
1066037,40,311.306108674,431,252,243,2,16,16
1066187,40,313.376082799,404,256,213,2,16,16
1066337,40,315.446056924,432,263,201,2,16,16
1066487,40,317.516031050,382,236,208,2,16,16
1066637,40,319.586005175,394,220,215,2,16,16
1066787,40,321.655979300,379,231,194,2,16,16
1066937,40,323.725953426,311,215,212,2,16,16
1067087,40,325.795927551,267,174,162,2,16,16
1067237,40,327.865901676,205,149,164,2,16,16
1067387,40,329.935875802,171,112,132,2,16,16
1067537,40,332.005849927,156,93,110,2,16,16
1067687,40,334.075824052,42,32,104,2,16,16
1067837,40,336.145798178,21,-1,74,2,16,16
1067987,40,338.215772303,-60,-22,23,2,16,16
